Time (UTC),Forecasted Load,Actual Load
2023-06-27 00:45:00+02:00,41599.09,45261.98
2023-06-27 01:00:00+02:00,41089.82,44044.08
2023-06-27 01:15:00+02:00,40513.0,43699.97
2023-06-27 01:30:00+02:00,40271.84,42983.33
2023-06-27 01:45:00+02:00,40334.85,42723.27
2023-06-27 02:00:00+02:00,39379.01,42612.39
2023-06-27 02:15:00+02:00,39243.33,42299.15
2023-06-27 02:30:00+02:00,39319.7,42315.61
2023-06-27 02:45:00+02:00,39186.86,42360.59
2023-06-27 03:00:00+02:00,39496.53,42380.25
2023-06-27 03:15:00+02:00,39494.63,42445.83
2023-06-27 03:30:00+02:00,39463.86,42470.35
2023-06-27 03:45:00+02:00,39588.69,42750.68
2023-06-27 04:00:00+02:00,40380.2,42949.2
2023-06-27 04:15:00+02:00,40879.24,43143.88
2023-06-27 04:30:00+02:00,41264.03,43128.64
2023-06-27 04:45:00+02:00,41726.48,43270.37
2023-06-27 05:00:00+02:00,43039.76,44213.58
2023-06-27 05:15:00+02:00,42772.19,44503.51
2023-06-27 05:30:00+02:00,44296.81,45074.01
2023-06-27 05:45:00+02:00,45532.98,46505.03
2023-06-27 06:00:00+02:00,47795.52,49501.81
2023-06-27 06:15:00+02:00,50055.3,51577.34
2023-06-27 06:30:00+02:00,51795.78,52934.67
2023-06-27 06:45:00+02:00,53486.28,53781.63
2023-06-27 07:00:00+02:00,54749.83,55013.22
2023-06-27 07:15:00+02:00,57204.02,56062.4
2023-06-27 07:30:00+02:00,57733.48,56879.13
2023-06-27 07:45:00+02:00,58529.57,57497.91
2023-06-27 08:00:00+02:00,59204.31,58133.68
2023-06-27 08:15:00+02:00,59615.94,58605.01
2023-06-27 08:30:00+02:00,60240.25,58745.31
2023-06-27 08:45:00+02:00,60235.71,59274.25
2023-06-27 09:00:00+02:00,60582.32,58917.34
2023-06-27 09:15:00+02:00,61000.06,58927.55
2023-06-27 09:30:00+02:00,61541.48,59386.51
2023-06-27 09:45:00+02:00,62029.65,59122.78
2023-06-27 10:00:00+02:00,62614.39,59148.19
2023-06-27 10:15:00+02:00,62906.12,59387.71
2023-06-27 10:30:00+02:00,63270.71,59801.27
2023-06-27 10:45:00+02:00,63546.64,59942.57
2023-06-27 11:00:00+02:00,63901.62,60708.24
2023-06-27 11:15:00+02:00,64141.49,61025.69
2023-06-27 11:30:00+02:00,64392.73,61099.53
2023-06-27 11:45:00+02:00,64370.36,60655.58
2023-06-27 12:00:00+02:00,64048.04,60234.63
2023-06-27 12:15:00+02:00,64365.09,59469.3
2023-06-27 12:30:00+02:00,64617.47,59631.78
2023-06-27 12:45:00+02:00,64563.15,59769.18
2023-06-27 13:00:00+02:00,64547.47,59477.22
2023-06-27 13:15:00+02:00,64181.63,59377.5
2023-06-27 13:30:00+02:00,63612.44,59002.66
2023-06-27 13:45:00+02:00,62977.25,58191.73
2023-06-27 14:00:00+02:00,62415.13,58239.88
2023-06-27 14:15:00+02:00,61982.22,58297.78
2023-06-27 14:30:00+02:00,61764.14,57967.39
2023-06-27 14:45:00+02:00,61338.73,57807.71
2023-06-27 15:00:00+02:00,58961.57,58174.82
2023-06-27 15:15:00+02:00,58586.86,57869.06
2023-06-27 15:30:00+02:00,58455.64,57248.86
2023-06-27 15:45:00+02:00,58198.32,57101.17
2023-06-27 16:00:00+02:00,58303.4,56455.78
2023-06-27 16:15:00+02:00,58937.66,56236.53
2023-06-27 16:30:00+02:00,58934.73,56197.09
2023-06-27 16:45:00+02:00,58701.65,56086.18
2023-06-27 17:00:00+02:00,58693.59,57131.58
2023-06-27 17:15:00+02:00,58317.0,57306.7
2023-06-27 17:30:00+02:00,58281.44,57420.11
2023-06-27 17:45:00+02:00,58282.64,57636.71
2023-06-27 18:00:00+02:00,58344.31,57917.22
2023-06-27 18:15:00+02:00,58129.77,57728.5
2023-06-27 18:30:00+02:00,58133.85,57274.74
2023-06-27 18:45:00+02:00,58077.75,57414.1
2023-06-27 19:00:00+02:00,57982.01,57418.37
2023-06-27 19:15:00+02:00,57544.41,56923.62
2023-06-27 19:30:00+02:00,57217.08,56891.19
2023-06-27 19:45:00+02:00,56850.96,56936.17
2023-06-27 20:00:00+02:00,56480.43,56270.67
2023-06-27 20:15:00+02:00,55854.09,55650.22
2023-06-27 20:30:00+02:00,55212.31,55034.68
2023-06-27 20:45:00+02:00,54497.77,54833.49
2023-06-27 21:00:00+02:00,53652.39,54186.42
2023-06-27 21:15:00+02:00,53311.49,53758.36
2023-06-27 21:30:00+02:00,52719.57,53192.82
2023-06-27 21:45:00+02:00,52218.7,53026.7
2023-06-27 22:00:00+02:00,51882.36,52541.87
2023-06-27 22:15:00+02:00,51431.07,51822.22
2023-06-27 22:30:00+02:00,50651.68,51148.9
2023-06-27 22:45:00+02:00,49834.1,50298.5
2023-06-27 23:00:00+02:00,48670.92,49406.92
2023-06-27 23:15:00+02:00,48012.67,48926.51
2023-06-27 23:30:00+02:00,47204.83,48248.31
2023-06-27 23:45:00+02:00,46520.7,47547.57
2023-06-28 00:00:00+02:00,42961.41,45840.06
2023-06-28 00:15:00+02:00,42673.19,45317.06
2023-06-28 00:30:00+02:00,42239.8,44594.64
2023-06-28 00:45:00+02:00,41925.79,44073.49
2023-06-28 01:00:00+02:00,41586.41,43428.78
2023-06-28 01:15:00+02:00,41276.96,43225.13
2023-06-28 01:30:00+02:00,40806.09,42862.92
2023-06-28 01:45:00+02:00,40583.06,42489.13
2023-06-28 02:00:00+02:00,40236.68,42409.41
2023-06-28 02:15:00+02:00,40137.67,42313.36
2023-06-28 02:30:00+02:00,40153.81,42409.37
2023-06-28 02:45:00+02:00,40085.25,42539.48
2023-06-28 03:00:00+02:00,40122.78,42431.72
2023-06-28 03:15:00+02:00,40367.44,42565.49
2023-06-28 03:30:00+02:00,40391.45,42640.23
2023-06-28 03:45:00+02:00,40623.04,42454.56
2023-06-28 04:00:00+02:00,41079.48,42748.11
2023-06-28 04:15:00+02:00,41449.32,42607.41
2023-06-28 04:30:00+02:00,41888.95,42930.58
2023-06-28 04:45:00+02:00,42305.88,43513.18
2023-06-28 05:00:00+02:00,43295.02,44278.5
2023-06-28 05:15:00+02:00,43575.9,44798.87
2023-06-28 05:30:00+02:00,44411.96,45738.93
2023-06-28 05:45:00+02:00,45170.1,46961.59
2023-06-28 06:00:00+02:00,47742.94,50000.72
2023-06-28 06:15:00+02:00,49577.64,51796.28
2023-06-28 06:30:00+02:00,51385.2,52996.12
2023-06-28 06:45:00+02:00,52799.6,54348.18
2023-06-28 07:00:00+02:00,54163.95,55925.67
2023-06-28 07:15:00+02:00,55407.79,56916.08
2023-06-28 07:30:00+02:00,56259.08,57665.33
2023-06-28 07:45:00+02:00,57290.25,58315.09
2023-06-28 08:00:00+02:00,57772.6,58866.06
2023-06-28 08:15:00+02:00,58384.3,59465.74
2023-06-28 08:30:00+02:00,58838.43,59948.46
2023-06-28 08:45:00+02:00,58849.8,59923.94
2023-06-28 09:00:00+02:00,58785.06,59364.86
2023-06-28 09:15:00+02:00,59093.22,59760.25
2023-06-28 09:30:00+02:00,59132.9,60004.26
2023-06-28 09:45:00+02:00,59601.09,59887.66
2023-06-28 10:00:00+02:00,60044.17,60124.95
2023-06-28 10:15:00+02:00,60374.97,60163.31
2023-06-28 10:30:00+02:00,60939.74,60121.88
2023-06-28 10:45:00+02:00,61886.68,60087.13
2023-06-28 11:00:00+02:00,62145.12,60822.7
2023-06-28 11:15:00+02:00,62658.83,60887.76
2023-06-28 11:30:00+02:00,62915.63,61083.54
2023-06-28 11:45:00+02:00,62761.4,60889.53
2023-06-28 12:00:00+02:00,62843.32,60471.0
2023-06-28 12:15:00+02:00,62763.09,60130.27
2023-06-28 12:30:00+02:00,62787.65,60127.71
2023-06-28 12:45:00+02:00,62608.52,59906.38
2023-06-28 13:00:00+02:00,62670.43,59498.86
2023-06-28 13:15:00+02:00,62103.14,59461.74
2023-06-28 13:30:00+02:00,61368.65,58773.94
2023-06-28 13:45:00+02:00,60928.68,58035.85
2023-06-28 14:00:00+02:00,60696.54,57843.1
2023-06-28 14:15:00+02:00,60532.21,57940.71
2023-06-28 14:30:00+02:00,60138.59,57789.99
2023-06-28 14:45:00+02:00,59769.48,57932.16
2023-06-28 15:00:00+02:00,58997.51,57530.38
2023-06-28 15:15:00+02:00,58371.01,57142.72
2023-06-28 15:30:00+02:00,57884.82,56878.3
2023-06-28 15:45:00+02:00,57555.21,56536.68
2023-06-28 16:00:00+02:00,57048.46,56492.45
2023-06-28 16:15:00+02:00,56664.88,56370.02
2023-06-28 16:30:00+02:00,56602.39,56190.65
2023-06-28 16:45:00+02:00,56256.01,55962.59
2023-06-28 17:00:00+02:00,56438.78,56183.57
2023-06-28 17:15:00+02:00,56146.63,56453.89
2023-06-28 17:30:00+02:00,55925.3,56410.74
2023-06-28 17:45:00+02:00,56155.77,56106.54
2023-06-28 18:00:00+02:00,56142.73,56334.4
2023-06-28 18:15:00+02:00,55809.98,55777.26
2023-06-28 18:30:00+02:00,55823.73,55743.97
2023-06-28 18:45:00+02:00,55883.53,55855.21
2023-06-28 19:00:00+02:00,55735.76,55999.34
2023-06-28 19:15:00+02:00,55329.87,55441.09
2023-06-28 19:30:00+02:00,54934.37,55253.05
2023-06-28 19:45:00+02:00,54531.58,55078.85
2023-06-28 20:00:00+02:00,53962.6,54265.55
2023-06-28 20:15:00+02:00,53496.07,53520.82
2023-06-28 20:30:00+02:00,52997.98,53178.3
2023-06-28 20:45:00+02:00,52499.86,52487.94
2023-06-28 21:00:00+02:00,51659.99,51929.28
2023-06-28 21:15:00+02:00,51002.67,51539.6
2023-06-28 21:30:00+02:00,50252.41,51052.23
2023-06-28 21:45:00+02:00,49571.67,50662.92
2023-06-28 22:00:00+02:00,49352.68,50334.08
2023-06-28 22:15:00+02:00,48714.06,49923.29
2023-06-28 22:30:00+02:00,47806.75,48959.45
2023-06-28 22:45:00+02:00,46865.8,47967.43
2023-06-28 23:00:00+02:00,45964.19,47317.01
2023-06-28 23:15:00+02:00,45247.58,46705.55
2023-06-28 23:30:00+02:00,44541.23,45806.11
2023-06-28 23:45:00+02:00,43870.1,45148.67
2023-06-29 00:00:00+02:00,42689.32,44278.71
2023-06-29 00:15:00+02:00,42315.98,43705.72
2023-06-29 00:30:00+02:00,41882.49,43310.25
2023-06-29 00:45:00+02:00,41688.27,42992.21
2023-06-29 01:00:00+02:00,41179.51,42210.5
2023-06-29 01:15:00+02:00,41084.28,42017.48
2023-06-29 01:30:00+02:00,40754.12,41645.0
2023-06-29 01:45:00+02:00,40466.09,41511.24
2023-06-29 02:00:00+02:00,40379.38,41125.17
2023-06-29 02:15:00+02:00,40221.55,40668.21
2023-06-29 02:30:00+02:00,40090.3,40672.75
2023-06-29 02:45:00+02:00,40087.87,40535.75
2023-06-29 03:00:00+02:00,40119.7,40427.58
2023-06-29 03:15:00+02:00,40274.99,40568.97
2023-06-29 03:30:00+02:00,40405.38,40614.02
2023-06-29 03:45:00+02:00,40463.0,40650.25
2023-06-29 04:00:00+02:00,40935.06,40934.62
2023-06-29 04:15:00+02:00,41244.35,41131.5
2023-06-29 04:30:00+02:00,41639.46,41496.97
2023-06-29 04:45:00+02:00,41980.83,41755.22
2023-06-29 05:00:00+02:00,42998.78,42527.45
2023-06-29 05:15:00+02:00,42959.15,42931.24
2023-06-29 05:30:00+02:00,43365.71,43913.04
2023-06-29 05:45:00+02:00,45039.55,45331.81
2023-06-29 06:00:00+02:00,47553.8,48261.23
2023-06-29 06:15:00+02:00,49384.68,49967.15
2023-06-29 06:30:00+02:00,51173.0,51307.92
2023-06-29 06:45:00+02:00,52674.9,52407.16
2023-06-29 07:00:00+02:00,54122.85,54008.48
2023-06-29 07:15:00+02:00,54598.99,55399.46
2023-06-29 07:30:00+02:00,55446.89,56213.54
2023-06-29 07:45:00+02:00,55900.41,57061.18
2023-06-29 08:00:00+02:00,56551.33,57774.83
2023-06-29 08:15:00+02:00,57160.87,58663.68
2023-06-29 08:30:00+02:00,57835.3,59253.83
2023-06-29 08:45:00+02:00,57675.09,59651.67
2023-06-29 09:00:00+02:00,57438.54,59742.47
2023-06-29 09:15:00+02:00,57690.99,60007.33
2023-06-29 09:30:00+02:00,58134.87,60669.15
2023-06-29 09:45:00+02:00,58263.46,60835.0
2023-06-29 10:00:00+02:00,58739.71,60860.72
2023-06-29 10:15:00+02:00,59011.97,60825.3
2023-06-29 10:30:00+02:00,59268.64,60856.67
2023-06-29 10:45:00+02:00,59551.2,60969.82
2023-06-29 11:00:00+02:00,60079.78,61280.88
2023-06-29 11:15:00+02:00,60359.65,61377.83
2023-06-29 11:30:00+02:00,60859.21,61544.85
2023-06-29 11:45:00+02:00,60579.56,61797.19
2023-06-29 12:00:00+02:00,60684.64,61316.31
2023-06-29 12:15:00+02:00,60227.57,61417.98
2023-06-29 12:30:00+02:00,60471.03,61402.24
2023-06-29 12:45:00+02:00,60293.96,61566.74
2023-06-29 13:00:00+02:00,60117.39,61657.21
2023-06-29 13:15:00+02:00,59969.59,61636.61
2023-06-29 13:30:00+02:00,59738.06,61075.03
2023-06-29 13:45:00+02:00,59627.32,60515.35
2023-06-29 14:00:00+02:00,59224.76,60107.97
2023-06-29 14:15:00+02:00,58585.44,59853.11
2023-06-29 14:30:00+02:00,58152.67,59512.35
2023-06-29 14:45:00+02:00,57680.64,59304.4
2023-06-29 15:00:00+02:00,57442.8,59076.77
2023-06-29 15:15:00+02:00,57154.32,58678.57
2023-06-29 15:30:00+02:00,56555.73,58381.5
2023-06-29 15:45:00+02:00,56150.3,57928.82
2023-06-29 16:00:00+02:00,56286.62,58148.25
2023-06-29 16:15:00+02:00,56251.82,57908.64
2023-06-29 16:30:00+02:00,56079.6,57735.42
2023-06-29 16:45:00+02:00,55913.63,57475.81
2023-06-29 17:00:00+02:00,55811.55,57540.44
2023-06-29 17:15:00+02:00,55354.56,57771.14
2023-06-29 17:30:00+02:00,55469.74,57889.22
2023-06-29 17:45:00+02:00,55430.38,57741.99
2023-06-29 18:00:00+02:00,54845.77,57895.72
2023-06-29 18:15:00+02:00,54399.27,57856.51
2023-06-29 18:30:00+02:00,54853.01,57384.25
2023-06-29 18:45:00+02:00,54807.61,57364.04
2023-06-29 19:00:00+02:00,54833.26,57358.33
2023-06-29 19:15:00+02:00,54563.13,56781.51
2023-06-29 19:30:00+02:00,54297.42,56579.48
2023-06-29 19:45:00+02:00,53957.36,56169.3
2023-06-29 20:00:00+02:00,53734.68,55648.56
2023-06-29 20:15:00+02:00,53097.3,55071.44
2023-06-29 20:30:00+02:00,52809.52,54590.62
2023-06-29 20:45:00+02:00,52266.36,53779.5
2023-06-29 21:00:00+02:00,51316.06,53195.71
2023-06-29 21:15:00+02:00,50603.85,52693.37
2023-06-29 21:30:00+02:00,49792.73,51847.01
2023-06-29 21:45:00+02:00,49164.13,51617.7
2023-06-29 22:00:00+02:00,48874.19,51127.67
2023-06-29 22:15:00+02:00,48194.18,50524.62
2023-06-29 22:30:00+02:00,47318.03,49678.56
2023-06-29 22:45:00+02:00,46408.08,48721.58
2023-06-29 23:00:00+02:00,45615.89,47727.86
2023-06-29 23:15:00+02:00,44958.6,47155.02
2023-06-29 23:30:00+02:00,44292.32,46479.4
2023-06-29 23:45:00+02:00,43677.61,45871.72
2023-06-30 00:00:00+02:00,45281.3,44760.87
2023-06-30 00:15:00+02:00,44916.97,44110.71
2023-06-30 00:30:00+02:00,44631.12,43770.78
2023-06-30 00:45:00+02:00,44199.26,43210.05
2023-06-30 01:00:00+02:00,43685.69,43021.49
2023-06-30 01:15:00+02:00,43343.37,42441.44
2023-06-30 01:30:00+02:00,43004.81,42338.23
2023-06-30 01:45:00+02:00,42790.72,41886.0
2023-06-30 02:00:00+02:00,42655.04,41368.89
2023-06-30 02:15:00+02:00,42361.15,41241.36
2023-06-30 02:30:00+02:00,42232.19,41156.58
2023-06-30 02:45:00+02:00,42260.68,41525.14
2023-06-30 03:00:00+02:00,42246.41,41621.76
2023-06-30 03:15:00+02:00,42308.94,41780.39
2023-06-30 03:30:00+02:00,42450.63,41852.53
2023-06-30 03:45:00+02:00,42652.61,41959.02
2023-06-30 04:00:00+02:00,43175.54,42144.81
2023-06-30 04:15:00+02:00,43544.81,42166.66
2023-06-30 04:30:00+02:00,43864.52,42332.72
2023-06-30 04:45:00+02:00,44142.19,42747.7
2023-06-30 05:00:00+02:00,45249.88,43539.52
2023-06-30 05:15:00+02:00,45474.55,43891.19
2023-06-30 05:30:00+02:00,46241.2,44834.36
2023-06-30 05:45:00+02:00,47281.26,46000.41
2023-06-30 06:00:00+02:00,50009.18,48780.31
2023-06-30 06:15:00+02:00,51714.81,50562.97
2023-06-30 06:30:00+02:00,53128.92,51935.21
2023-06-30 06:45:00+02:00,54383.1,53269.04
2023-06-30 07:00:00+02:00,55958.95,55045.17
2023-06-30 07:15:00+02:00,55435.11,56017.16
2023-06-30 07:30:00+02:00,56286.73,56831.12
2023-06-30 07:45:00+02:00,56806.16,57298.7
2023-06-30 08:00:00+02:00,57340.74,58063.01
2023-06-30 08:15:00+02:00,57823.76,58793.68
2023-06-30 08:30:00+02:00,58256.24,59257.87
2023-06-30 08:45:00+02:00,58502.31,59352.61
2023-06-30 09:00:00+02:00,58594.06,59260.0
2023-06-30 09:15:00+02:00,58867.97,59516.36
2023-06-30 09:30:00+02:00,59176.08,59769.57
2023-06-30 09:45:00+02:00,59396.37,60128.75
2023-06-30 10:00:00+02:00,59760.99,60218.97
2023-06-30 10:15:00+02:00,59907.81,60374.26
2023-06-30 10:30:00+02:00,60111.87,60610.4
2023-06-30 10:45:00+02:00,60363.02,60549.18
2023-06-30 11:00:00+02:00,60000.47,60737.62
2023-06-30 11:15:00+02:00,60079.86,61124.36
2023-06-30 11:30:00+02:00,60513.59,61275.39
2023-06-30 11:45:00+02:00,60462.4,60982.06
2023-06-30 12:00:00+02:00,60279.49,60303.92
2023-06-30 12:15:00+02:00,59948.63,60055.29
2023-06-30 12:30:00+02:00,59845.55,59687.97
2023-06-30 12:45:00+02:00,59783.87,59515.28
2023-06-30 13:00:00+02:00,59567.72,59150.79
2023-06-30 13:15:00+02:00,59292.21,58656.36
2023-06-30 13:30:00+02:00,58980.04,58172.89
2023-06-30 13:45:00+02:00,58381.96,57403.85
2023-06-30 14:00:00+02:00,58156.0,56751.43
2023-06-30 14:15:00+02:00,58026.12,56607.76
2023-06-30 14:30:00+02:00,57733.75,56129.04
2023-06-30 14:45:00+02:00,57409.74,56034.16
2023-06-30 15:00:00+02:00,57372.81,56103.32
2023-06-30 15:15:00+02:00,56985.92,55688.46
2023-06-30 15:30:00+02:00,56861.1,55404.26
2023-06-30 15:45:00+02:00,56637.66,55405.55
2023-06-30 16:00:00+02:00,56428.7,55374.73
2023-06-30 16:15:00+02:00,56398.9,55093.23
2023-06-30 16:30:00+02:00,56325.8,54857.94
2023-06-30 16:45:00+02:00,56269.95,54960.0
2023-06-30 17:00:00+02:00,56375.69,54818.41
2023-06-30 17:15:00+02:00,56490.07,54808.97
2023-06-30 17:30:00+02:00,56730.44,54766.99
2023-06-30 17:45:00+02:00,57008.68,55086.46
2023-06-30 18:00:00+02:00,56938.02,55130.79
2023-06-30 18:15:00+02:00,56670.54,54633.88
2023-06-30 18:30:00+02:00,56553.12,54513.82
2023-06-30 18:45:00+02:00,56346.83,54426.4
2023-06-30 19:00:00+02:00,55995.98,54243.41
2023-06-30 19:15:00+02:00,55597.24,53575.01
2023-06-30 19:30:00+02:00,55294.26,53481.18
2023-06-30 19:45:00+02:00,54824.83,52817.96
2023-06-30 20:00:00+02:00,54110.0,52355.56
2023-06-30 20:15:00+02:00,53400.2,51588.26
2023-06-30 20:30:00+02:00,52938.27,51012.24
2023-06-30 20:45:00+02:00,52267.77,50221.64
2023-06-30 21:00:00+02:00,51592.2,49510.11
2023-06-30 21:15:00+02:00,51127.91,49012.07
2023-06-30 21:30:00+02:00,50693.87,48611.03
2023-06-30 21:45:00+02:00,50338.39,48458.67
2023-06-30 22:00:00+02:00,49907.62,47700.95
2023-06-30 22:15:00+02:00,49600.81,47163.28
2023-06-30 22:30:00+02:00,48747.87,46381.4
2023-06-30 22:45:00+02:00,47943.57,45918.86
2023-06-30 23:00:00+02:00,46980.42,44715.04
2023-06-30 23:15:00+02:00,46232.26,44125.53
2023-06-30 23:30:00+02:00,45479.89,43375.59
2023-06-30 23:45:00+02:00,44811.85,42639.72
2023-07-01 00:00:00+02:00,42316.04,41924.5
2023-07-01 00:15:00+02:00,41753.37,41185.67
2023-07-01 00:30:00+02:00,41307.52,40426.01
2023-07-01 00:45:00+02:00,40885.08,39895.05
2023-07-01 01:00:00+02:00,40485.57,39500.43
2023-07-01 01:15:00+02:00,40030.68,39101.48
2023-07-01 01:30:00+02:00,39626.37,38566.15
2023-07-01 01:45:00+02:00,39403.54,38220.55
2023-07-01 02:00:00+02:00,38957.8,37805.93
2023-07-01 02:15:00+02:00,38741.85,37760.29
2023-07-01 02:30:00+02:00,38401.99,37612.96
2023-07-01 02:45:00+02:00,38266.11,37249.56
2023-07-01 03:00:00+02:00,38100.92,37294.59
2023-07-01 03:15:00+02:00,38000.99,37106.6
2023-07-01 03:30:00+02:00,37940.63,36909.99
2023-07-01 03:45:00+02:00,37888.55,36753.7
2023-07-01 04:00:00+02:00,38097.81,37091.3
2023-07-01 04:15:00+02:00,38172.5,36843.01
2023-07-01 04:30:00+02:00,38284.74,37171.61
2023-07-01 04:45:00+02:00,38261.53,37229.78
2023-07-01 05:00:00+02:00,38455.13,37404.06
2023-07-01 05:15:00+02:00,37879.3,37521.38
2023-07-01 05:30:00+02:00,38139.83,37840.0
2023-07-01 05:45:00+02:00,38057.48,38212.64
2023-07-01 06:00:00+02:00,39132.73,39029.29
2023-07-01 06:15:00+02:00,39409.52,39480.49
2023-07-01 06:30:00+02:00,40195.21,39917.66
2023-07-01 06:45:00+02:00,40907.7,40466.37
2023-07-01 07:00:00+02:00,41823.86,41300.71
2023-07-01 07:15:00+02:00,42541.24,41805.94
2023-07-01 07:30:00+02:00,43266.32,42459.21
2023-07-01 07:45:00+02:00,43864.47,42950.22
2023-07-01 08:00:00+02:00,44957.12,44130.27
2023-07-01 08:15:00+02:00,45657.44,44709.03
2023-07-01 08:30:00+02:00,46284.82,45408.96
2023-07-01 08:45:00+02:00,46658.56,46170.65
2023-07-01 09:00:00+02:00,47204.12,46783.75
2023-07-01 09:15:00+02:00,47687.43,47358.17
2023-07-01 09:30:00+02:00,48091.1,48179.59
2023-07-01 09:45:00+02:00,48508.17,48677.56
2023-07-01 10:00:00+02:00,49121.78,49325.32
2023-07-01 10:15:00+02:00,49615.84,49741.59
2023-07-01 10:30:00+02:00,49904.61,50122.22
2023-07-01 10:45:00+02:00,50200.08,50707.65
2023-07-01 11:00:00+02:00,50529.21,50983.82
2023-07-01 11:15:00+02:00,50876.8,51519.52
2023-07-01 11:30:00+02:00,51171.79,51583.62
2023-07-01 11:45:00+02:00,50956.76,51192.9
2023-07-01 12:00:00+02:00,50714.36,51301.77
2023-07-01 12:15:00+02:00,50392.16,50993.46
2023-07-01 12:30:00+02:00,50641.34,50897.1
2023-07-01 12:45:00+02:00,50312.47,50310.57
2023-07-01 13:00:00+02:00,50070.54,50230.68
2023-07-01 13:15:00+02:00,49918.28,49663.63
2023-07-01 13:30:00+02:00,49482.1,49216.23
2023-07-01 13:45:00+02:00,49168.08,48695.24
2023-07-01 14:00:00+02:00,49037.18,48326.9
2023-07-01 14:15:00+02:00,48727.51,47997.11
2023-07-01 14:30:00+02:00,48828.42,47863.68
2023-07-01 14:45:00+02:00,48568.85,47597.43
2023-07-01 15:00:00+02:00,48229.04,47650.08
2023-07-01 15:15:00+02:00,48085.75,47367.03
2023-07-01 15:30:00+02:00,48032.59,47116.52
2023-07-01 15:45:00+02:00,47851.03,46986.16
2023-07-01 16:00:00+02:00,47632.0,46751.99
2023-07-01 16:15:00+02:00,47248.68,46694.74
2023-07-01 16:30:00+02:00,47448.43,47019.01
2023-07-01 16:45:00+02:00,47272.4,46879.2
2023-07-01 17:00:00+02:00,47582.82,47300.83
2023-07-01 17:15:00+02:00,47494.35,47244.9
2023-07-01 17:30:00+02:00,47663.77,47293.66
2023-07-01 17:45:00+02:00,47944.84,47242.07
2023-07-01 18:00:00+02:00,48341.49,47401.21
2023-07-01 18:15:00+02:00,48234.63,47694.28
2023-07-01 18:30:00+02:00,48058.59,47910.08
2023-07-01 18:45:00+02:00,47926.25,47757.16
2023-07-01 19:00:00+02:00,47867.55,47871.94
2023-07-01 19:15:00+02:00,47609.82,47213.73
2023-07-01 19:30:00+02:00,47474.19,46747.29
2023-07-01 19:45:00+02:00,47134.96,46597.82
2023-07-01 20:00:00+02:00,46862.28,46340.95
2023-07-01 20:15:00+02:00,46126.32,45695.1
2023-07-01 20:30:00+02:00,45713.03,45244.81
2023-07-01 20:45:00+02:00,45215.63,44735.31
2023-07-01 21:00:00+02:00,44594.14,44339.19
2023-07-01 21:15:00+02:00,44084.98,43856.65
2023-07-01 21:30:00+02:00,43671.82,43637.98
2023-07-01 21:45:00+02:00,43665.6,43449.48
2023-07-01 22:00:00+02:00,43919.5,43313.27
2023-07-01 22:15:00+02:00,43563.73,42855.97
2023-07-01 22:30:00+02:00,43155.6,42477.3
2023-07-01 22:45:00+02:00,42757.62,42225.83
2023-07-01 23:00:00+02:00,42093.11,41312.56
2023-07-01 23:15:00+02:00,41472.73,40605.06
2023-07-01 23:30:00+02:00,40984.44,40000.53
2023-07-01 23:45:00+02:00,40548.12,39319.72
2023-07-02 00:00:00+02:00,39544.92,39292.09
2023-07-02 00:15:00+02:00,39049.08,38557.4
2023-07-02 00:30:00+02:00,38692.44,38009.17
2023-07-02 00:45:00+02:00,38303.9,37658.01
2023-07-02 01:00:00+02:00,37762.76,37380.77
2023-07-02 01:15:00+02:00,37355.47,36769.9
2023-07-02 01:30:00+02:00,37095.66,36623.55
2023-07-02 01:45:00+02:00,36777.62,36277.44
2023-07-02 02:00:00+02:00,36240.31,35871.29
2023-07-02 02:15:00+02:00,36077.38,35719.85
2023-07-02 02:30:00+02:00,35703.95,35635.89
2023-07-02 02:45:00+02:00,35421.09,35680.4
2023-07-02 03:00:00+02:00,35315.2,35738.08
2023-07-02 03:15:00+02:00,35158.59,35416.83
2023-07-02 03:30:00+02:00,35010.0,35351.56
2023-07-02 03:45:00+02:00,34984.19,35283.11
2023-07-02 04:00:00+02:00,35169.62,35155.84
2023-07-02 04:15:00+02:00,35178.5,34794.74
2023-07-02 04:30:00+02:00,35182.56,34739.34
2023-07-02 04:45:00+02:00,35078.42,34849.99
2023-07-02 05:00:00+02:00,35226.47,35038.24
2023-07-02 05:15:00+02:00,34773.57,34831.42
2023-07-02 05:30:00+02:00,34772.81,34750.01
2023-07-02 05:45:00+02:00,34919.22,34930.49
2023-07-02 06:00:00+02:00,34951.81,35727.47
2023-07-02 06:15:00+02:00,35731.21,35648.27
2023-07-02 06:30:00+02:00,36143.3,35988.88
2023-07-02 06:45:00+02:00,36684.13,36387.53
2023-07-02 07:00:00+02:00,37314.86,36733.8
2023-07-02 07:15:00+02:00,37962.71,37628.9
2023-07-02 07:30:00+02:00,38513.15,38683.49
2023-07-02 07:45:00+02:00,39172.06,39532.77
2023-07-02 08:00:00+02:00,40131.92,40282.58
2023-07-02 08:15:00+02:00,40720.75,40903.74
2023-07-02 08:30:00+02:00,41658.38,41867.07
2023-07-02 08:45:00+02:00,42167.31,42294.76
2023-07-02 09:00:00+02:00,43404.77,43101.88
2023-07-02 09:15:00+02:00,44104.85,43368.43
2023-07-02 09:30:00+02:00,44681.52,43938.97
2023-07-02 09:45:00+02:00,45213.45,44676.56
