Time (UTC),Solar,Wind Offshore,Wind Onshore
2024-12-30 17:45:00+01:00,0.0,4481.32,27847.5
2024-12-30 18:00:00+01:00,0.0,4475.51,28015.07
2024-12-30 18:15:00+01:00,0.0,4463.63,28122.06
2024-12-30 18:30:00+01:00,0.0,4453.37,28233.69
2024-12-30 18:45:00+01:00,0.0,4444.18,28340.61
2024-12-30 19:00:00+01:00,0.0,4436.06,28453.4
2024-12-30 19:15:00+01:00,0.0,4432.33,28565.28
2024-12-30 19:30:00+01:00,0.0,4435.57,28688.62
2024-12-30 19:45:00+01:00,0.0,4435.78,28832.28
2024-12-30 20:00:00+01:00,0.0,4440.77,28924.76
2024-12-30 20:15:00+01:00,0.0,4439.36,28969.69
2024-12-30 20:30:00+01:00,0.0,4442.96,28992.37
2024-12-30 20:45:00+01:00,0.0,4444.53,29003.86
2024-12-30 21:00:00+01:00,0.0,4449.07,28990.29
2024-12-30 21:15:00+01:00,0.0,4460.98,28922.96
2024-12-30 21:30:00+01:00,0.0,4472.9,28851.0
2024-12-30 21:45:00+01:00,0.0,4484.62,28779.64
2024-12-30 22:00:00+01:00,0.0,4503.05,27947.58
2024-12-30 22:15:00+01:00,0.0,4553.7,27814.59
2024-12-30 22:30:00+01:00,0.0,4558.38,27678.09
2024-12-30 22:45:00+01:00,0.0,4567.05,27538.8
2024-12-30 23:00:00+01:00,0.0,4580.76,27383.39
2024-12-30 23:15:00+01:00,0.0,4613.21,27193.43
2024-12-30 23:30:00+01:00,0.0,4644.67,27012.76
2024-12-30 23:45:00+01:00,0.0,4677.19,26834.02
2024-12-31 00:00:00+01:00,0.0,4641.64,25143.85
2024-12-31 00:15:00+01:00,0.0,4689.41,24916.3
2024-12-31 00:30:00+01:00,0.0,4736.19,24689.57
2024-12-31 00:45:00+01:00,0.0,4776.03,24465.16
2024-12-31 01:00:00+01:00,0.0,4826.95,24195.91
2024-12-31 01:15:00+01:00,0.0,4871.7,23888.69
2024-12-31 01:30:00+01:00,0.0,4913.46,23587.0
2024-12-31 01:45:00+01:00,0.0,4963.85,23287.61
2024-12-31 02:00:00+01:00,0.0,5004.17,23002.45
2024-12-31 02:15:00+01:00,0.0,4889.47,22746.52
2024-12-31 02:30:00+01:00,0.0,4927.84,22492.24
2024-12-31 02:45:00+01:00,0.0,4973.22,22240.0
2024-12-31 03:00:00+01:00,0.0,5006.65,22022.45
2024-12-31 03:15:00+01:00,0.0,5038.13,21886.63
2024-12-31 03:30:00+01:00,0.0,5069.67,21749.02
2024-12-31 03:45:00+01:00,0.0,5099.19,21612.13
2024-12-31 04:00:00+01:00,0.0,5122.49,21507.19
2024-12-31 04:15:00+01:00,0.0,5133.39,21443.27
2024-12-31 04:30:00+01:00,0.0,5146.0,21376.79
2024-12-31 04:45:00+01:00,0.0,5157.8,21311.86
2024-12-31 05:00:00+01:00,0.0,5150.22,21234.85
2024-12-31 05:15:00+01:00,0.0,5127.33,21182.51
2024-12-31 05:30:00+01:00,0.0,5100.8,21126.15
2024-12-31 05:45:00+01:00,0.0,5074.92,21066.61
2024-12-31 06:00:00+01:00,0.0,5134.3,21462.92
2024-12-31 06:15:00+01:00,0.0,4951.98,21436.02
2024-12-31 06:30:00+01:00,0.0,4805.74,21385.42
2024-12-31 06:45:00+01:00,0.0,4701.6,21286.05
2024-12-31 07:00:00+01:00,0.0,4525.42,21173.0
2024-12-31 07:15:00+01:00,0.0,4513.08,21074.77
2024-12-31 07:30:00+01:00,0.0,4501.82,21030.58
2024-12-31 07:45:00+01:00,0.0,4491.61,21018.4
2024-12-31 08:00:00+01:00,44.08,4483.24,21016.37
2024-12-31 08:15:00+01:00,224.58,4490.19,20991.79
2024-12-31 08:30:00+01:00,612.31,4307.17,20968.57
2024-12-31 08:45:00+01:00,1212.81,4322.11,20949.77
2024-12-31 09:00:00+01:00,1964.56,4338.74,20926.78
2024-12-31 09:15:00+01:00,2839.91,4347.81,20868.83
2024-12-31 09:30:00+01:00,3780.27,4355.82,20813.19
2024-12-31 09:45:00+01:00,4708.28,4368.89,20746.31
2024-12-31 10:00:00+01:00,5577.11,4377.14,20698.06
2024-12-31 10:15:00+01:00,6404.53,4398.7,20689.31
2024-12-31 10:30:00+01:00,7253.36,4419.56,20692.52
2024-12-31 10:45:00+01:00,8125.04,4437.71,20710.38
2024-12-31 11:00:00+01:00,8936.35,4463.46,20739.13
2024-12-31 11:15:00+01:00,9673.17,4485.47,20817.9
2024-12-31 11:30:00+01:00,10302.94,4497.44,20892.57
2024-12-31 11:45:00+01:00,10820.55,4519.41,20978.54
2024-12-31 12:00:00+01:00,11238.05,4532.84,21072.18
2024-12-31 12:15:00+01:00,11544.19,4542.34,21118.16
2024-12-31 12:30:00+01:00,11695.51,4550.88,21172.08
2024-12-31 12:45:00+01:00,11686.31,4555.38,21225.65
2024-12-31 13:00:00+01:00,11545.09,4556.48,21355.97
2024-12-31 13:15:00+01:00,11240.88,4552.17,21523.21
2024-12-31 13:30:00+01:00,10754.33,4553.74,21669.88
2024-12-31 13:45:00+01:00,10092.65,4549.35,21824.0
2024-12-31 14:00:00+01:00,9291.6,4548.11,22048.66
2024-12-31 14:15:00+01:00,8335.09,4532.51,22446.13
2024-12-31 14:30:00+01:00,7227.16,4523.93,22851.51
2024-12-31 14:45:00+01:00,6048.43,4515.41,23260.8
2024-12-31 15:00:00+01:00,4860.9,4502.21,23808.14
2024-12-31 15:15:00+01:00,3677.27,4487.82,24499.07
2024-12-31 15:30:00+01:00,2529.7,4472.42,25176.01
2024-12-31 15:45:00+01:00,1491.7,4460.05,25870.17
2024-12-31 16:00:00+01:00,637.46,4438.64,26566.4
2024-12-31 16:15:00+01:00,169.15,4418.84,27341.49
2024-12-31 16:30:00+01:00,31.31,4592.05,28137.06
2024-12-31 16:45:00+01:00,7.53,4568.29,28949.68
2024-12-31 17:00:00+01:00,0.0,4544.55,29714.4
2024-12-31 17:15:00+01:00,0.0,4528.19,30309.36
2024-12-31 17:30:00+01:00,0.0,4512.81,30909.8
2024-12-31 17:45:00+01:00,0.0,4492.41,31498.3
2024-12-31 18:00:00+01:00,0.0,4470.92,32102.9
2024-12-31 18:15:00+01:00,0.0,4115.43,32700.83
2024-12-31 18:30:00+01:00,0.0,4079.95,33285.19
2024-12-31 18:45:00+01:00,0.0,4041.33,33863.79
2024-12-31 19:00:00+01:00,0.0,4000.97,34408.49
2024-12-31 19:15:00+01:00,0.0,3956.7,34941.68
2024-12-31 19:30:00+01:00,0.0,3917.44,35482.47
2024-12-31 19:45:00+01:00,0.0,3868.18,36035.52
2024-12-31 20:00:00+01:00,0.0,3819.35,36533.58
2024-12-31 20:15:00+01:00,0.0,3781.51,36995.35
2024-12-31 20:30:00+01:00,0.0,3740.79,37428.99
2024-12-31 20:45:00+01:00,0.0,3706.08,37837.76
2024-12-31 21:00:00+01:00,0.0,3664.17,38234.33
2024-12-31 21:15:00+01:00,0.0,3636.97,38603.12
2024-12-31 21:30:00+01:00,0.0,3605.1,38964.38
2024-12-31 21:45:00+01:00,0.0,3575.27,39315.16
2024-12-31 22:00:00+01:00,0.0,3575.59,38627.99
2024-12-31 22:15:00+01:00,0.0,3604.35,38882.73
2024-12-31 22:30:00+01:00,0.0,3650.13,39099.86
2024-12-31 22:45:00+01:00,0.0,3761.94,39173.74
2024-12-31 23:00:00+01:00,0.0,3804.53,38894.42
2024-12-31 23:15:00+01:00,0.0,3805.02,39040.9
2024-12-31 23:30:00+01:00,0.0,3805.52,39257.16
2024-12-31 23:45:00+01:00,0.0,3804.01,39471.14
2025-01-01 00:00:00+01:00,0.0,3742.06,38167.7
2025-01-01 00:15:00+01:00,0.0,3756.45,38389.97
2025-01-01 00:30:00+01:00,0.0,3763.86,38584.47
2025-01-01 00:45:00+01:00,0.0,3776.26,38746.75
2025-01-01 01:15:00+01:00,0.0,3788.99,38858.06
2025-01-01 01:30:00+01:00,0.0,3799.61,38968.74
2025-01-01 01:45:00+01:00,0.0,3807.3,39105.54
2025-01-01 02:00:00+01:00,0.0,3815.35,39240.94
2025-01-01 02:15:00+01:00,0.0,3821.93,39368.85
2025-01-01 02:30:00+01:00,0.0,3829.48,39501.53
2025-01-01 02:45:00+01:00,0.0,3838.0,39444.24
2025-01-01 03:00:00+01:00,0.0,3368.08,39411.4
2025-01-01 03:15:00+01:00,0.0,3342.95,39280.57
2025-01-01 03:30:00+01:00,0.0,3317.82,39331.28
2025-01-01 03:45:00+01:00,0.0,3318.7,39366.75
2025-01-01 04:00:00+01:00,0.0,3282.07,39460.51
2025-01-01 04:15:00+01:00,0.0,3236.93,39614.36
2025-01-01 04:30:00+01:00,0.0,3191.77,39754.6
2025-01-01 04:45:00+01:00,0.0,3143.6,39896.32
2025-01-01 05:00:00+01:00,0.0,3093.88,40020.78
2025-01-01 05:15:00+01:00,0.0,3075.67,40131.59
2025-01-01 05:30:00+01:00,0.0,3059.47,40255.99
2025-01-01 05:45:00+01:00,0.0,3055.32,40370.15
2025-01-01 06:00:00+01:00,0.0,3001.48,41408.07
2025-01-01 06:15:00+01:00,0.0,2982.76,41460.91
2025-01-01 06:30:00+01:00,0.0,2960.02,41538.1
2025-01-01 06:45:00+01:00,0.0,2948.26,41555.57
2025-01-01 07:00:00+01:00,0.0,2931.99,41552.04
2025-01-01 07:15:00+01:00,0.0,2899.31,41504.18
2025-01-01 07:30:00+01:00,0.0,2859.59,41507.09
2025-01-01 07:45:00+01:00,0.0,2821.84,41529.65
2025-01-01 08:00:00+01:00,61.95,2779.39,41551.1
2025-01-01 08:15:00+01:00,334.41,2746.89,41610.47
2025-01-01 08:30:00+01:00,974.1,2706.36,41664.66
2025-01-01 08:45:00+01:00,1923.98,2664.85,41724.13
2025-01-01 09:00:00+01:00,3000.64,2621.3,41790.71
2025-01-01 09:15:00+01:00,4140.43,2599.38,41911.06
2025-01-01 09:30:00+01:00,5307.6,2557.45,42022.29
2025-01-01 09:45:00+01:00,6468.79,2537.51,42123.37
2025-01-01 10:00:00+01:00,7575.76,2527.17,42154.49
2025-01-01 10:15:00+01:00,8642.85,2528.96,42066.31
2025-01-01 10:30:00+01:00,9666.03,2525.73,42120.91
2025-01-01 10:45:00+01:00,10635.15,2521.5,42173.96
2025-01-01 11:00:00+01:00,11472.95,2511.61,42236.39
2025-01-01 11:15:00+01:00,12181.2,2503.65,42294.32
2025-01-01 11:30:00+01:00,12761.02,2501.72,42353.17
2025-01-01 11:45:00+01:00,13227.81,2496.83,42413.69
2025-01-01 12:00:00+01:00,13486.89,2505.14,42491.9
2025-01-01 12:15:00+01:00,13546.42,2570.2,42624.74
2025-01-01 12:30:00+01:00,13437.49,2603.27,42776.5
2025-01-01 12:45:00+01:00,13136.64,2631.33,42971.84
2025-01-01 13:00:00+01:00,12676.96,2683.76,43265.81
2025-01-01 13:15:00+01:00,12043.13,2772.7,43529.54
2025-01-01 13:30:00+01:00,11276.4,2810.6,43727.1
2025-01-01 13:45:00+01:00,10400.94,2880.47,43894.54
2025-01-01 14:00:00+01:00,9440.0,2988.43,44018.53
2025-01-01 14:15:00+01:00,8368.71,3139.44,44101.47
2025-01-01 14:30:00+01:00,7223.04,3351.44,44191.82
2025-01-01 14:45:00+01:00,6052.5,3571.46,44298.95
2025-01-01 15:00:00+01:00,4891.52,3744.2,44571.48
2025-01-01 15:15:00+01:00,3759.78,3822.2,44766.07
2025-01-01 15:30:00+01:00,2657.48,3904.18,44917.67
2025-01-01 15:45:00+01:00,1597.15,3966.17,45062.07
2025-01-01 16:00:00+01:00,706.6,3831.13,45146.49
2025-01-01 16:15:00+01:00,206.74,3830.38,45175.07
2025-01-01 16:30:00+01:00,50.83,3828.65,45206.45
2025-01-01 16:45:00+01:00,12.73,3827.97,45262.88
2025-01-01 17:00:00+01:00,0.0,4364.04,45445.07
2025-01-01 17:15:00+01:00,0.0,4342.7,45637.86
2025-01-01 17:30:00+01:00,0.0,4320.46,45763.29
2025-01-01 17:45:00+01:00,0.0,4293.32,45968.12
2025-01-01 18:00:00+01:00,0.0,4256.12,46059.8
2025-01-01 18:15:00+01:00,0.0,4213.97,45982.78
2025-01-01 18:30:00+01:00,0.0,4176.82,45926.6
2025-01-01 18:45:00+01:00,0.0,4127.59,45875.09
2025-01-01 19:00:00+01:00,0.0,4073.07,45774.16
2025-01-01 19:15:00+01:00,0.0,4058.73,45602.71
2025-01-01 19:30:00+01:00,0.0,4046.42,45441.58
2025-01-01 19:45:00+01:00,0.0,4025.27,45282.87
2025-01-01 20:00:00+01:00,0.0,4026.85,45064.88
2025-01-01 20:15:00+01:00,0.0,3964.73,44791.56
2025-01-01 20:30:00+01:00,0.0,3890.6,44503.57
2025-01-01 20:45:00+01:00,0.0,3819.49,44194.22
2025-01-01 21:00:00+01:00,0.0,3913.43,43793.0
2025-01-01 21:15:00+01:00,0.0,3934.97,43311.98
2025-01-01 21:30:00+01:00,0.0,3959.5,42822.95
2025-01-01 21:45:00+01:00,0.0,3973.83,42329.84
2025-01-01 22:00:00+01:00,0.0,3997.81,41136.03
2025-01-01 22:15:00+01:00,0.0,4035.45,40653.0
2025-01-01 22:30:00+01:00,0.0,4074.15,40169.69
2025-01-01 22:45:00+01:00,0.0,4111.84,39665.87
2025-01-01 23:00:00+01:00,0.0,4144.35,39189.03
2025-01-01 23:15:00+01:00,0.0,4196.7,38771.26
2025-01-01 23:30:00+01:00,0.0,4236.03,38358.23
2025-01-01 23:45:00+01:00,0.0,4279.37,37941.78
2025-01-02 00:00:00+01:00,0.0,4989.88,40532.83
2025-01-02 00:15:00+01:00,0.0,4918.59,40067.67
2025-01-02 00:30:00+01:00,0.0,4949.08,39590.35
2025-01-02 00:45:00+01:00,0.0,4979.86,39069.54
2025-01-02 01:00:00+01:00,0.0,5010.59,38597.08
2025-01-02 01:15:00+01:00,0.0,5045.36,38190.84
2025-01-02 01:30:00+01:00,0.0,5087.17,37806.54
2025-01-02 01:45:00+01:00,0.0,5123.76,37401.65
2025-01-02 02:00:00+01:00,0.0,5160.57,36958.22
2025-01-02 02:15:00+01:00,0.0,5187.01,36442.58
2025-01-02 02:30:00+01:00,0.0,5209.41,35915.33
2025-01-02 02:45:00+01:00,0.0,5232.72,35369.87
2025-01-02 03:00:00+01:00,0.0,5258.15,34782.86
2025-01-02 03:15:00+01:00,0.0,5273.5,34164.24
2025-01-02 03:30:00+01:00,0.0,5289.89,33524.31
2025-01-02 03:45:00+01:00,0.0,5338.26,32864.82
2025-01-02 04:00:00+01:00,0.0,5362.78,32204.66
2025-01-02 04:15:00+01:00,0.0,5389.52,31647.69
2025-01-02 04:30:00+01:00,0.0,5416.32,31086.52
2025-01-02 04:45:00+01:00,0.0,5443.14,30514.08
2025-01-02 05:00:00+01:00,0.0,5466.07,29858.77
2025-01-02 05:15:00+01:00,0.0,5493.58,29161.17
2025-01-02 05:30:00+01:00,0.0,5525.18,28460.06
2025-01-02 05:45:00+01:00,0.0,5544.67,27756.3
2025-01-02 06:00:00+01:00,0.0,5554.23,27435.07
2025-01-02 06:15:00+01:00,0.0,5563.15,26812.72
2025-01-02 06:30:00+01:00,0.0,5579.06,26170.01
2025-01-02 06:45:00+01:00,0.0,5591.88,25483.24
2025-01-02 07:00:00+01:00,0.0,5596.81,24805.06
2025-01-02 07:15:00+01:00,0.0,5591.57,24145.71
2025-01-02 07:30:00+01:00,0.0,5589.3,23531.99
2025-01-02 07:45:00+01:00,0.0,5660.64,22939.61
2025-01-02 08:00:00+01:00,30.38,5643.28,22379.3
2025-01-02 08:15:00+01:00,133.66,5624.92,21819.88
2025-01-02 08:30:00+01:00,324.57,5605.56,21267.05
2025-01-02 08:45:00+01:00,642.52,5590.26,20718.4
2025-01-02 09:00:00+01:00,1147.05,5564.31,20164.22
2025-01-02 09:15:00+01:00,1786.13,5495.22,19567.19
2025-01-02 09:30:00+01:00,2469.66,5425.14,18975.42
2025-01-02 09:45:00+01:00,3153.24,5364.78,18435.13
2025-01-02 10:00:00+01:00,3823.46,5308.46,17877.77
2025-01-02 10:15:00+01:00,4482.35,5278.61,17320.0
2025-01-02 10:30:00+01:00,5097.89,5255.74,16755.72
2025-01-02 10:45:00+01:00,5651.22,5231.05,16192.47
2025-01-02 11:00:00+01:00,6134.74,5212.17,15709.39
2025-01-02 11:15:00+01:00,6560.58,5206.77,15387.68
2025-01-02 11:30:00+01:00,6889.94,5208.38,15069.06
2025-01-02 11:45:00+01:00,7097.74,5205.43,14751.54
2025-01-02 12:00:00+01:00,7176.73,5202.07,14524.83
2025-01-02 12:15:00+01:00,7147.82,5204.33,14470.43
2025-01-02 12:30:00+01:00,7056.54,5207.58,14420.72
2025-01-02 12:45:00+01:00,6876.13,5199.84,14382.25
2025-01-02 13:00:00+01:00,6633.7,5209.76,14381.13
2025-01-02 13:15:00+01:00,6313.65,5212.43,14405.13
2025-01-02 13:30:00+01:00,5924.83,5222.13,14404.56
2025-01-02 13:45:00+01:00,5468.39,5222.81,14383.04
2025-01-02 14:00:00+01:00,4930.23,5284.07,14297.36
2025-01-02 14:15:00+01:00,4299.8,5302.17,14102.9
2025-01-02 14:30:00+01:00,3609.52,5318.03,13908.91
2025-01-02 14:45:00+01:00,2921.26,5331.91,13709.57
2025-01-02 15:00:00+01:00,2275.33,5354.92,13561.91
2025-01-02 15:15:00+01:00,1652.67,5398.01,13573.83
2025-01-02 15:30:00+01:00,1062.15,5450.07,13588.61
2025-01-02 15:45:00+01:00,562.19,5491.39,13616.81
2025-01-02 16:00:00+01:00,221.17,5521.8,13660.32
2025-01-02 16:15:00+01:00,73.42,5574.51,13918.72
2025-01-02 16:30:00+01:00,27.18,5625.32,14176.92
2025-01-02 16:45:00+01:00,9.66,5669.39,14432.3
2025-01-02 17:00:00+01:00,0.0,5720.71,14729.22
2025-01-02 17:15:00+01:00,0.0,5751.82,15115.45
2025-01-02 17:30:00+01:00,0.0,5780.96,15496.5
2025-01-02 17:45:00+01:00,0.0,5814.39,15871.75
2025-01-02 18:00:00+01:00,0.0,5834.82,16230.63
2025-01-02 18:15:00+01:00,0.0,5842.72,16531.4
2025-01-02 18:30:00+01:00,0.0,5849.63,16830.78
2025-01-02 18:45:00+01:00,0.0,5855.38,17127.65
2025-01-02 19:00:00+01:00,0.0,5857.86,17368.2
2025-01-02 19:15:00+01:00,0.0,5869.3,17534.93
2025-01-02 19:30:00+01:00,0.0,5869.7,17718.9
2025-01-02 19:45:00+01:00,0.0,5883.36,17936.26
2025-01-02 20:00:00+01:00,0.0,5899.04,18137.66
2025-01-02 20:15:00+01:00,0.0,5900.63,18292.46
2025-01-02 20:30:00+01:00,0.0,5894.82,18412.19
2025-01-02 20:45:00+01:00,0.0,5885.98,18511.28
2025-01-02 21:00:00+01:00,0.0,5872.25,18600.92
2025-01-02 21:15:00+01:00,0.0,5865.35,18686.91
2025-01-02 21:30:00+01:00,0.0,5858.44,18766.11
2025-01-02 21:45:00+01:00,0.0,5848.47,18839.16
2025-01-02 22:00:00+01:00,0.0,5841.69,18756.55
2025-01-02 22:15:00+01:00,0.0,5848.08,18828.76
2025-01-02 22:30:00+01:00,0.0,5843.45,18897.34
2025-01-02 22:45:00+01:00,0.0,5842.03,18964.08
2025-01-02 23:00:00+01:00,0.0,5853.34,19042.79
2025-01-02 23:15:00+01:00,0.0,5849.53,19130.02
2025-01-02 23:30:00+01:00,0.0,5845.8,19210.71
2025-01-02 23:45:00+01:00,0.0,5836.76,19287.95
2025-01-03 00:00:00+01:00,0.0,5642.38,18739.79
2025-01-03 00:15:00+01:00,0.0,5640.91,18763.27
2025-01-03 00:30:00+01:00,0.0,5638.38,18779.38
2025-01-03 00:45:00+01:00,0.0,5637.83,18792.3
2025-01-03 01:00:00+01:00,0.0,5654.05,18842.79
2025-01-03 01:15:00+01:00,0.0,5706.16,18961.68
2025-01-03 01:30:00+01:00,0.0,5710.3,19086.89
2025-01-03 01:45:00+01:00,0.0,5782.42,19224.23
2025-01-03 02:00:00+01:00,0.0,5803.45,19368.83
2025-01-03 02:15:00+01:00,0.0,5810.95,19552.93
2025-01-03 02:30:00+01:00,0.0,5802.47,19736.05
2025-01-03 02:45:00+01:00,0.0,5791.93,19919.85
2025-01-03 03:00:00+01:00,0.0,5777.59,20173.63
2025-01-03 03:15:00+01:00,0.0,5740.88,20598.35
2025-01-03 03:30:00+01:00,0.0,5709.16,21017.46
2025-01-03 03:45:00+01:00,0.0,5650.19,21427.62
2025-01-03 04:00:00+01:00,0.0,5604.22,21857.34
2025-01-03 04:15:00+01:00,0.0,5506.22,22349.95
2025-01-03 04:30:00+01:00,0.0,5455.22,22852.2
2025-01-03 04:45:00+01:00,0.0,5285.25,23363.8
2025-01-03 05:00:00+01:00,0.0,5172.58,23936.38
2025-01-03 05:15:00+01:00,0.0,5086.31,24576.5
2025-01-03 05:30:00+01:00,0.0,4988.01,25204.37
2025-01-03 05:45:00+01:00,0.0,4893.62,25827.63
2025-01-03 06:00:00+01:00,0.0,4826.59,27027.52
2025-01-03 06:15:00+01:00,0.0,4778.24,27673.42
2025-01-03 06:30:00+01:00,0.0,4724.92,28263.79
2025-01-03 06:45:00+01:00,0.0,4675.67,28764.17
2025-01-03 07:00:00+01:00,0.0,4630.02,29167.91
2025-01-03 07:15:00+01:00,0.0,4650.49,29545.75
2025-01-03 07:30:00+01:00,0.0,4662.95,30014.76
2025-01-03 07:45:00+01:00,0.0,4665.53,30521.84
2025-01-03 08:00:00+01:00,36.64,4676.65,30989.88
2025-01-03 08:15:00+01:00,152.57,4723.77,31327.22
2025-01-03 08:30:00+01:00,369.74,4768.89,31673.43
2025-01-03 08:45:00+01:00,751.06,4815.96,32035.13
2025-01-03 09:00:00+01:00,1313.23,4860.56,32350.13
2025-01-03 09:15:00+01:00,2012.01,4924.29,32554.67
2025-01-03 09:30:00+01:00,2770.44,5015.91,32761.16
2025-01-03 09:45:00+01:00,3522.35,5072.64,32960.7
2025-01-03 10:00:00+01:00,4255.57,5094.41,33139.16
2025-01-03 10:15:00+01:00,5003.34,5120.17,33335.07
2025-01-03 10:30:00+01:00,5703.61,5148.66,33535.3
2025-01-03 10:45:00+01:00,6304.33,5171.87,33739.01
2025-01-03 11:00:00+01:00,6822.81,5201.47,33868.22
2025-01-03 11:15:00+01:00,7262.0,5237.31,33966.19
2025-01-03 11:30:00+01:00,7569.45,5264.76,34073.49
2025-01-03 11:45:00+01:00,7752.62,5297.99,34164.64
2025-01-03 12:00:00+01:00,7854.51,5361.94,34190.32
2025-01-03 12:15:00+01:00,7922.18,5347.64,34122.36
2025-01-03 12:30:00+01:00,7860.75,5339.25,34077.71
2025-01-03 12:45:00+01:00,7688.35,5371.07,34083.29
2025-01-03 13:00:00+01:00,7440.13,5371.81,33970.3
2025-01-03 13:15:00+01:00,7128.61,5374.92,33654.23
2025-01-03 13:30:00+01:00,6709.78,5415.68,33247.37
2025-01-03 13:45:00+01:00,6196.42,5418.65,32777.97
2025-01-03 14:00:00+01:00,5618.26,5420.36,32247.03
2025-01-03 14:15:00+01:00,4985.45,5413.93,31661.73
2025-01-03 14:30:00+01:00,4289.52,5416.56,31072.04
2025-01-03 14:45:00+01:00,3559.56,5423.17,30473.28
2025-01-03 15:00:00+01:00,2842.0,5423.67,29903.71
2025-01-03 15:15:00+01:00,2132.98,5438.07,29416.33
2025-01-03 15:30:00+01:00,1448.03,5451.51,28959.85
2025-01-03 15:45:00+01:00,842.4,5466.34,28514.95
2025-01-03 16:00:00+01:00,390.14,5483.54,28081.73
2025-01-03 16:15:00+01:00,133.88,5479.42,27765.73
2025-01-03 16:30:00+01:00,38.16,5478.34,27445.97
2025-01-03 16:45:00+01:00,10.45,5476.18,27109.82
2025-01-03 17:00:00+01:00,0.0,5481.2,26748.65
2025-01-03 17:15:00+01:00,0.0,5479.85,26394.05
2025-01-03 17:30:00+01:00,0.0,5478.4,26036.02
2025-01-03 17:45:00+01:00,0.0,5479.83,25684.67
2025-01-03 18:00:00+01:00,0.0,5482.37,25364.33
2025-01-03 18:15:00+01:00,0.0,5488.09,25078.98
2025-01-03 18:30:00+01:00,0.0,5483.84,24798.4
2025-01-03 18:45:00+01:00,0.0,5484.11,24518.87
2025-01-03 19:00:00+01:00,0.0,5540.0,24259.43
2025-01-03 19:15:00+01:00,0.0,5546.96,24081.79
2025-01-03 19:30:00+01:00,0.0,5554.74,23920.61
2025-01-03 19:45:00+01:00,0.0,5553.71,23792.85
2025-01-03 20:00:00+01:00,0.0,5551.6,23669.17
2025-01-03 20:15:00+01:00,0.0,5549.09,23546.69
2025-01-03 20:30:00+01:00,0.0,5543.5,23388.86
2025-01-03 20:45:00+01:00,0.0,5490.94,23210.52
2025-01-03 21:00:00+01:00,0.0,5469.79,23013.97
2025-01-03 21:15:00+01:00,0.0,5433.35,22797.92
2025-01-03 21:30:00+01:00,0.0,5396.01,22575.8
2025-01-03 21:45:00+01:00,0.0,5389.17,22356.13
2025-01-03 22:00:00+01:00,0.0,5329.8,21933.65
2025-01-03 22:15:00+01:00,0.0,5277.15,21718.81
2025-01-03 22:30:00+01:00,0.0,5229.57,21495.99
2025-01-03 22:45:00+01:00,0.0,5189.67,21269.79
2025-01-03 23:00:00+01:00,0.0,5132.55,21037.69
2025-01-03 23:15:00+01:00,0.0,5079.07,20788.02
2025-01-03 23:30:00+01:00,0.0,5014.66,20531.62
2025-01-03 23:45:00+01:00,0.0,4948.18,20265.47
2025-01-04 00:00:00+01:00,0.0,4081.18,21377.05
2025-01-04 00:15:00+01:00,0.0,3969.43,20951.55
2025-01-04 00:30:00+01:00,0.0,3854.41,20507.25
2025-01-04 00:45:00+01:00,0.0,3748.14,20043.6
2025-01-04 01:00:00+01:00,0.0,3640.78,19532.61
2025-01-04 01:15:00+01:00,0.0,3527.87,18996.52
2025-01-04 01:30:00+01:00,0.0,3410.05,18476.3
2025-01-04 01:45:00+01:00,0.0,3296.08,17957.41
2025-01-04 02:00:00+01:00,0.0,3183.39,17436.91
2025-01-04 02:15:00+01:00,0.0,3069.3,16933.31
2025-01-04 02:30:00+01:00,0.0,2951.05,16425.82
2025-01-04 02:45:00+01:00,0.0,2828.83,15917.54
2025-01-04 03:00:00+01:00,0.0,2712.83,15421.93
2025-01-04 03:15:00+01:00,0.0,2592.73,14960.1
2025-01-04 03:30:00+01:00,0.0,2480.72,14497.65
2025-01-04 03:45:00+01:00,0.0,2363.73,14036.63
2025-01-04 04:00:00+01:00,0.0,2250.45,13562.59
2025-01-04 04:15:00+01:00,0.0,2152.47,13056.59
2025-01-04 04:30:00+01:00,0.0,2049.47,12547.05
2025-01-04 04:45:00+01:00,0.0,1953.71,12030.87
2025-01-04 05:00:00+01:00,0.0,1866.47,11495.74
2025-01-04 05:15:00+01:00,0.0,1817.02,10994.39
2025-01-04 05:30:00+01:00,0.0,1764.58,10486.44
2025-01-04 05:45:00+01:00,0.0,1709.47,9978.25
2025-01-04 06:00:00+01:00,0.0,1655.9,9557.31
2025-01-04 06:15:00+01:00,0.0,1637.82,9219.38
2025-01-04 06:30:00+01:00,0.0,1616.72,8870.64
2025-01-04 06:45:00+01:00,0.0,1595.74,8495.02
2025-01-04 07:00:00+01:00,0.0,1592.42,8205.05
2025-01-04 07:15:00+01:00,0.0,1618.78,8021.13
2025-01-04 07:30:00+01:00,0.0,1645.1,7868.43
2025-01-04 07:45:00+01:00,0.0,1671.62,7729.53
2025-01-04 08:00:00+01:00,54.09,1712.56,7623.52
2025-01-04 08:15:00+01:00,237.42,1773.5,7576.17
2025-01-04 08:30:00+01:00,578.93,1840.45,7541.62
2025-01-04 08:45:00+01:00,1098.97,1901.49,7503.76
2025-01-04 09:00:00+01:00,1755.5,1975.0,7467.58
2025-01-04 09:15:00+01:00,2534.83,2084.63,7429.25
2025-01-04 09:30:00+01:00,3368.76,2188.19,7398.17
